Subtype,Case ID,gene,expression
UPS,RU-14-00052 O1,KLRF1,36
UPS,RU-14-00052 O1,KLRG1,4
UPS,RU-14-00052 O1,KLRG2,8
UPS,RU-14-00052 O1,KLRK1,45
UPS,RU-14-00052 O1,KRAS,51
UPS,RU-14-00052 O1,KRT13,15
UPS,RU-14-00052 O1,KRT17,4
UPS,RU-14-00052 O1,KRT5,8
UPS,RU-14-00052 O1,KRT6A,49
UPS,RU-14-00052 O1,KRT6B,17
UPS,RU-14-00052 O1,LAG3,4
UPS,RU-14-00052 O1,LAIR1,86
UPS,RU-14-00052 O1,LAMP1,335
UPS,RU-14-00052 O1,LAMP2,325.0599999999977
UPS,RU-14-00052 O1,LAT,41
UPS,RU-14-00052 O1,LAT2,38
UPS,RU-14-00052 O1,LAX1,19
UPS,RU-14-00052 O1,LCK,20
UPS,RU-14-00052 O1,LGALS1,575.0319999999992
UPS,RU-14-00052 O1,LGALS2,3
UPS,RU-14-00052 O1,LGALS3,352
UPS,RU-14-00052 O1,LGALS3BP,156
UPS,RU-14-00052 O1,LGALS4,7
UPS,RU-14-00052 O1,LGALS7,10
UPS,RU-14-00052 O1,LGALS9,212
UPS,RU-14-00052 O1,LIFR,178
UPS,RU-14-00052 O1,LILRA1,10
UPS,RU-14-00052 O1,LILRA2,17
UPS,RU-14-00052 O1,LILRA3,9
UPS,RU-14-00052 O1,LILRA4,7
UPS,RU-14-00052 O1,LILRA5,11
UPS,RU-14-00052 O1,LILRA6,28
UPS,RU-14-00052 O1,LILRB1,33
UPS,RU-14-00052 O1,LILRB2,74
UPS,RU-14-00052 O1,LILRB3,14
UPS,RU-14-00052 O1,LILRB4,65
UPS,RU-14-00052 O1,LILRB5,18
UPS,RU-14-00052 O1,LMO3,123
UPS,RU-14-00052 O1,LSR,16
UPS,RU-14-00052 O1,LST1,106
UPS,RU-14-00052 O1,LTA,13
UPS,RU-14-00052 O1,LTB,18
UPS,RU-14-00052 O1,LTBR,119
UPS,RU-14-00052 O1,LTK,6
UPS,RU-14-00052 O1,LY6E,85
UPS,RU-14-00052 O1,LY6G6C,3
UPS,RU-14-00052 O1,LY6G6D,14
UPS,RU-14-00052 O1,LY9,35
UPS,RU-14-00052 O1,LYPD3,13
UPS,RU-14-00052 O1,MAF,23
UPS,RU-14-00052 O1,MAFB,63
UPS,RU-14-00052 O1,MAGEA1,3
UPS,RU-14-00052 O1,MAP4K1,28
UPS,RU-14-00052 O1,MARCO,214
UPS,RU-14-00052 O1,MBL2,4
UPS,RU-14-00052 O1,MDM2,102
UPS,RU-14-00052 O1,MERTK,10
UPS,RU-14-00052 O1,MICA,62
UPS,RU-14-00052 O1,MICB,33
UPS,RU-14-00052 O1,MITF,13
UPS,RU-14-00052 O1,MKI67,9
UPS,RU-14-00052 O1,MLANA,11
UPS,RU-14-00052 O1,MLH1,19
UPS,RU-14-00052 O1,MLLT3,7
UPS,RU-14-00052 O1,MMP11,6
UPS,RU-14-00052 O1,MMP13,174
UPS,RU-14-00052 O1,MMP9,3662.2040000000416
UPS,RU-14-00052 O1,MN1,7
UPS,RU-14-00052 O1,MON1B,31
UPS,RU-14-00052 O1,MRC1,15
UPS,RU-14-00052 O1,MS4A1,3
UPS,RU-14-00052 O1,MSH2,20
UPS,RU-14-00052 O1,MSH4,1
UPS,RU-14-00052 O1,MSLN,72
UPS,RU-14-00052 O1,MTA2,50
UPS,RU-14-00052 O1,MUC21,5
UPS,RU-14-00052 O1,MX1,224
UPS,RU-14-00052 O1,MYBL2,6
UPS,RU-14-00052 O1,MYC,93
UPS,RU-14-00052 O1,MYH4,3
UPS,RU-14-00052 O1,NAPSA,665.0270000000019
UPS,RU-14-00052 O1,NCAM1,39
UPS,RU-14-00052 O1,NCR1,4
UPS,RU-14-00052 O1,NCR2,6
UPS,RU-14-00052 O1,NCR3,21
UPS,RU-14-00052 O1,NCR3LG1,27
UPS,RU-14-00052 O1,NFATC1,25
UPS,RU-14-00052 O1,NFIL3,31
UPS,RU-14-00052 O1,NFKB1,7
UPS,RU-14-00052 O1,NKG7,71
UPS,RU-14-00052 O1,NKX2-1,71
UPS,RU-14-00052 O1,NLRP10,17
UPS,RU-14-00052 O1,NOD1,53
UPS,RU-14-00052 O1,NOS2,9
UPS,RU-14-00052 O1,NR4A2,15
UPS,RU-14-00052 O1,NT5E,36
UPS,RU-14-00052 O1,OAS2,57
UPS,RU-14-00052 O1,OR7C1,63
UPS,RU-14-00052 O1,OR8G1,197
UPS,RU-14-00052 O1,OSCAR,87
UPS,RU-14-00052 O1,OVOL2,27
UPS,RU-14-00052 O1,P2RY8,25
UPS,RU-14-00052 O1,PARK7,231
UPS,RU-14-00052 O1,PARP12,103
UPS,RU-14-00052 O1,PARP9,115
UPS,RU-14-00052 O1,PBK,3
UPS,RU-14-00052 O1,PBXIP,61
UPS,RU-14-00052 O1,PCSK1,31
UPS,RU-14-00052 O1,PCSK2,2
UPS,RU-14-00052 O1,PDCD1,7
UPS,RU-14-00052 O1,PDCD1LG2,4
UPS,RU-14-00052 O1,PDCD4,66
UPS,RU-14-00052 O1,PDGFRA,27
UPS,RU-14-00052 O1,PDIA3,25
UPS,RU-14-00052 O1,PDX1,14
UPS,RU-14-00052 O1,PECAM1,476
UPS,RU-14-00052 O1,PF4,8
UPS,RU-14-00052 O1,PGR,28
UPS,RU-14-00052 O1,PHACTR2,72
UPS,RU-14-00052 O1,PHLDA3,95
UPS,RU-14-00052 O1,PI3,6
UPS,RU-14-00052 O1,PIK3CA,17
UPS,RU-14-00052 O1,PIK3CB,26
UPS,RU-14-00052 O1,PIK3CD,31
UPS,RU-14-00052 O1,PIK3CG,50
UPS,RU-14-00052 O1,PIK3R1,109
UPS,RU-14-00052 O1,PILRA,7
UPS,RU-14-00052 O1,PILRB,248
UPS,RU-14-00052 O1,PLAT,74
UPS,RU-14-00052 O1,PLSCR1,37
UPS,RU-14-00052 O1,PLXNA4,28
UPS,RU-14-00052 O1,POSTN,153
UPS,RU-14-00052 O1,PPARG,19
UPS,RU-14-00052 O1,PPP1R2,33
UPS,RU-14-00052 O1,PPP1R9A,24
UPS,RU-14-00052 O1,PRC1,11
UPS,RU-14-00052 O1,PRDM1,52
UPS,RU-14-00052 O1,PRF1,79
UPS,RU-14-00052 O1,PRKCB,5
UPS,RU-14-00052 O1,PROM2,6
UPS,RU-14-00052 O1,PRR15L,26
UPS,RU-14-00052 O1,PRSS8,16
UPS,RU-14-00052 O1,PSMB10,46
UPS,RU-14-00052 O1,PSMB5,107
UPS,RU-14-00052 O1,PSMB6,159
UPS,RU-14-00052 O1,PSMB7,140
UPS,RU-14-00052 O1,PSMB8,146
UPS,RU-14-00052 O1,PSMB9,16
UPS,RU-14-00052 O1,PSMD10(Gankytin),14
UPS,RU-14-00052 O1,PSMD6,46
UPS,RU-14-00052 O1,PSME1,137
UPS,RU-14-00052 O1,PSME2,391
UPS,RU-14-00052 O1,PSTPIP1,3
UPS,RU-14-00052 O1,PSTPIP2,7
UPS,RU-14-00052 O1,PTEN,251.07700000000477
UPS,RU-14-00052 O1,PTGER2,26
UPS,RU-14-00052 O1,PTGER4,8
UPS,RU-14-00052 O1,PTGFRN,39
UPS,RU-14-00052 O1,PTHLH,6
UPS,RU-14-00052 O1,PTPN13,61
UPS,RU-14-00052 O1,PTPN22,18
UPS,RU-14-00052 O1,PTPN3,32
UPS,RU-14-00052 O1,PTPN6,65
UPS,RU-14-00052 O1,PTPN7,31
UPS,RU-14-00052 O1,PTPRC,17
UPS,RU-14-00052 O1,PTPRCAP,35
UPS,RU-14-00052 O1,PTPRF,43
UPS,RU-14-00052 O1,PVR,15
UPS,RU-14-00052 O1,PVRIG,80
UPS,RU-14-00052 O1,PVRL2,17
UPS,RU-14-00052 O1,PVRL3,36
UPS,RU-14-00052 O1,PYHIN1,24
UPS,RU-14-00052 O1,RAB25,26
UPS,RU-14-00052 O1,RAC2,54
UPS,RU-14-00052 O1,RACGAP1,81
UPS,RU-14-00052 O1,RALB,96
UPS,RU-14-00052 O1,RAP1GAP,7
UPS,RU-14-00052 O1,RARRES1,45
UPS,RU-14-00052 O1,RARRES2,486.03899999999703
UPS,RU-14-00052 O1,RASAL3,21
UPS,RU-14-00052 O1,RASSF8,11
UPS,RU-14-00052 O1,RECK,15
UPS,RU-14-00052 O1,REM2,33
UPS,RU-14-00052 O1,RETNLB,9
UPS,RU-14-00052 O1,RGN,52
UPS,RU-14-00052 O1,RGS16,8
UPS,RU-14-00052 O1,RORA,41
UPS,RU-14-00052 O1,RORC,7
UPS,RU-14-00052 O1,RRH,33
UPS,RU-14-00052 O1,RSAD2,8
UPS,RU-14-00052 O1,RUNX1,8
UPS,RU-14-00052 O1,RUNX3,30
UPS,RU-14-00052 O1,RXFP4,14
UPS,RU-14-00052 O1,S100A2,43
UPS,RU-14-00052 O1,S100A8,23
UPS,RU-14-00052 O1,S100A9,346
UPS,RU-14-00052 O1,SAMD3,6
UPS,RU-14-00052 O1,SAMHD1,278
UPS,RU-14-00052 O1,SART1,12
UPS,RU-14-00052 O1,SART3,72
UPS,RU-14-00052 O1,SASH3,19
UPS,RU-14-00052 O1,SCGB2A2,1
UPS,RU-14-00052 O1,SCUBE2,11
UPS,RU-14-00052 O1,SELL,60
UPS,RU-14-00052 O1,SELPLG,24
UPS,RU-14-00052 O1,SEMA4A,24
UPS,RU-14-00052 O1,SEMA4D,16
UPS,RU-14-00052 O1,SEMA6A,116
UPS,RU-14-00052 O1,SERPINA1,236
UPS,RU-14-00052 O1,SERPINB5,3
UPS,RU-14-00052 O1,SERPINF1,367
UPS,RU-14-00052 O1,SERPING1,399
UPS,RU-14-00052 O1,SFN,25
UPS,RU-14-00052 O1,SFTPA1B,7441.144000000028
UPS,RU-14-00052 O1,SGPP2,43
UPS,RU-14-00052 O1,SH2D1A,3
UPS,RU-14-00052 O1,SH2D1B,20
UPS,RU-14-00052 O1,SH2D2A,18
UPS,RU-14-00052 O1,SIGLEC1,143
UPS,RU-14-00052 O1,SIGLEC10,20
UPS,RU-14-00052 O1,SIGLEC14,3
UPS,RU-14-00052 O1,SIGLEC15,45
UPS,RU-14-00052 O1,SIGLEC5,14
UPS,RU-14-00052 O1,SIGLEC7,43
UPS,RU-14-00052 O1,SIGLEC9,5
UPS,RU-14-00052 O1,SIRPA,43
UPS,RU-14-00052 O1,SIRPB1,39
UPS,RU-14-00052 O1,SIRPG,1
UPS,RU-14-00052 O1,SIT1,11
UPS,RU-14-00052 O1,SLA,41
UPS,RU-14-00052 O1,SLA2,6
UPS,RU-14-00052 O1,SLAMF1,8
UPS,RU-14-00052 O1,SLAMF6,7
UPS,RU-14-00052 O1,SLAMF7,11
UPS,RU-14-00052 O1,SLAMF8,22
UPS,RU-14-00052 O1,SLC19A3,26
UPS,RU-14-00052 O1,SLC22A18,11
UPS,RU-14-00052 O1,SLC2A1,10
UPS,RU-14-00052 O1,SLC30A1,57
UPS,RU-14-00052 O1,SLC31A2,76
UPS,RU-14-00052 O1,SLC39A6,36
UPS,RU-14-00052 O1,SOCS3,399
UPS,RU-14-00052 O1,SPN,36
UPS,RU-14-00052 O1,SRPX,102
UPS,RU-14-00052 O1,STARD10,5
UPS,RU-14-00052 O1,STAT1,112
UPS,RU-14-00052 O1,STAT6,92
UPS,RU-14-00052 O1,SULF1,68
UPS,RU-14-00052 O1,SYK,28
UPS,RU-14-00052 O1,SYP,7
UPS,RU-14-00052 O1,SYTL2,89
UPS,RU-14-00052 O1,TAGAP,39
UPS,RU-14-00052 O1,TAP1,21
UPS,RU-14-00052 O1,TAP2,122
UPS,RU-14-00052 O1,TAPBP,172
UPS,RU-14-00052 O1,TARP,65
UPS,RU-14-00052 O1,TBX21,18
UPS,RU-14-00052 O1,TCN2,77
UPS,RU-14-00052 O1,TCTE1,14
UPS,RU-14-00052 O1,TEK,9
UPS,RU-14-00052 O1,TERT,10
UPS,RU-14-00052 O1,TF,2
UPS,RU-14-00052 O1,TGFB1,169
UPS,RU-14-00052 O1,TGFBR2,287
UPS,RU-14-00052 O1,THEMIS,25
UPS,RU-14-00052 O1,THY1,99
UPS,RU-14-00052 O1,TIGIT,13
UPS,RU-14-00052 O1,TIMD4,8
UPS,RU-14-00052 O1,TIMP3,533
UPS,RU-14-00052 O1,TIMP4,17
UPS,RU-14-00052 O1,TMC1,1
UPS,RU-14-00052 O1,TMC6,20
UPS,RU-14-00052 O1,TMEM2,93
UPS,RU-14-00052 O1,TMEM246,9
UPS,RU-14-00052 O1,TMIGD2,6
UPS,RU-14-00052 O1,TNF,20
UPS,RU-14-00052 O1,TNFAIP3,110
UPS,RU-14-00052 O1,TNFAIP6,4
UPS,RU-14-00052 O1,TNFAIP8L2,26
UPS,RU-14-00052 O1,TNFRSF10B,16
UPS,RU-14-00052 O1,TNFRSF11A,5
UPS,RU-14-00052 O1,TNFRSF13B,1
UPS,RU-14-00052 O1,TNFRSF13C,10
UPS,RU-14-00052 O1,TNFRSF14,57
UPS,RU-14-00052 O1,TNFRSF15,35
UPS,RU-14-00052 O1,TNFRSF17,18
UPS,RU-14-00052 O1,TNFRSF18,11
UPS,RU-14-00052 O1,TNFRSF21,52
UPS,RU-14-00052 O1,TNFRSF25,17
UPS,RU-14-00052 O1,TNFRSF4,6
UPS,RU-14-00052 O1,TNFRSF8,22
UPS,RU-14-00052 O1,TNFRSF9,11
UPS,RU-14-00052 O1,TNFSF10,340
UPS,RU-14-00052 O1,TNFSF11,3
UPS,RU-14-00052 O1,TNFSF13A,30
UPS,RU-14-00052 O1,TNFSF13B,28
UPS,RU-14-00052 O1,TNFSF14,8
UPS,RU-14-00052 O1,TNFSF18,1
UPS,RU-14-00052 O1,TNFSF4,8
UPS,RU-14-00052 O1,TNFSF8,5
UPS,RU-14-00052 O1,TNFSF9,12
UPS,RU-14-00052 O1,TNK1,11
UPS,RU-14-00052 O1,TOB1,151
UPS,RU-14-00052 O1,TOX,3
UPS,RU-14-00052 O1,TOX3,19
UPS,RU-14-00052 O1,TP63,2
UPS,RU-14-00052 O1,TRAT1,22
UPS,RU-14-00052 O1,TREM1,38
UPS,RU-14-00052 O1,TREM2,44
UPS,RU-14-00052 O1,TREML1,36
UPS,RU-14-00052 O1,TREML2,18
UPS,RU-14-00052 O1,TREML4,9
UPS,RU-14-00052 O1,TRIM16,1
UPS,RU-14-00052 O1,TRIM21,81
UPS,RU-14-00052 O1,TRIM29,14
UPS,RU-14-00052 O1,TSLP,7
UPS,RU-14-00052 O1,TSPAN32,6
UPS,RU-14-00052 O1,TULP1,1
UPS,RU-14-00052 O1,TYR,1
UPS,RU-14-00052 O1,TYRO3,49
UPS,RU-14-00052 O1,TYROBP,315
UPS,RU-14-00052 O1,UBASH3A,23
UPS,RU-14-00052 O1,UBASH3B,31
UPS,RU-14-00052 O1,UBE2C,131
UPS,RU-14-00052 O1,ULBP/RAET,23
UPS,RU-14-00052 O1,VCAM1,17
UPS,RU-14-00052 O1,VEGFA,239
UPS,RU-14-00052 O1,VIM,2485.0180000000037
UPS,RU-14-00052 O1,VTCN1,79
UPS,RU-14-00052 O1,WT1,15
UPS,RU-14-00052 O1,XIST,27
UPS,RU-14-00052 O1,ZAP70,47
UPS,RU-14-00052 O1,ZBTB16,19
UPS,RU-14-00052 O1,ZBTB32,6
UPS,RU-14-00052 O1,ZEB1,97
UPS,RU-14-00052 O1,ZEB2,36
UPS,RU-14-00052 O1,ABCF1,11
UPS,RU-14-00052 O1,ALAS1,10
UPS,RU-14-00052 O1,C14orf102,24
UPS,RU-14-00052 O1,DAB2IP,49
UPS,RU-14-00052 O1,EEF1G,919
UPS,RU-14-00052 O1,G6PD,59
UPS,RU-14-00052 O1,GAPDH,1341.024000000005
UPS,RU-14-00052 O1,GUSB,21
UPS,RU-14-00052 O1,HPRT1,71
UPS,RU-14-00052 O1,OAZ1,295
UPS,RU-14-00052 O1,PLA2G6,6
UPS,RU-14-00052 O1,POLR1B,15
UPS,RU-14-00052 O1,POLR2A,130
UPS,RU-14-00052 O1,PPIA,46
UPS,RU-14-00052 O1,RPL19,2170.020999999994
UPS,RU-14-00052 O1,SDHA,85
UPS,RU-14-00052 O1,STK11IP,9
UPS,RU-14-00052 O1,TBC1D10B,35
UPS,RU-14-00052 O1,TBP,19
UPS,RU-14-00052 O1,TUBB,133
UPS,RU-14-00052 O1,UBB,810
UPS,RU-14-00052 O1,ZBTB34,52
UPS,RU-14-00052 O1,ZKSCAN5,10
UPS,RU-14-00052 P1,AAMP,133
UPS,RU-14-00052 P1,ABCB1,15
UPS,RU-14-00052 P1,ADAM11,8
UPS,RU-14-00052 P1,ADIPOQ,12
UPS,RU-14-00052 P1,ADORA2A,23
UPS,RU-14-00052 P1,ADORA2b,63
UPS,RU-14-00052 P1,AGGF1,32
UPS,RU-14-00052 P1,ALB,1
UPS,RU-14-00052 P1,AMICA1,33
UPS,RU-14-00052 P1,ANTXR1,135
UPS,RU-14-00052 P1,ANXA2,4858.0539999999455
UPS,RU-14-00052 P1,ANXA4,157
UPS,RU-14-00052 P1,AP1M2,3
UPS,RU-14-00052 P1,AP1S2,87
UPS,RU-14-00052 P1,AREG,12
UPS,RU-14-00052 P1,ARG1,10
UPS,RU-14-00052 P1,ARG2,25
UPS,RU-14-00052 P1,ASCL2,8
UPS,RU-14-00052 P1,ATP6V0D2,3
UPS,RU-14-00052 P1,ATP8B4,26
UPS,RU-14-00052 P1,AURKA,74
UPS,RU-14-00052 P1,AURKB,39
UPS,RU-14-00052 P1,AXIN2,5
UPS,RU-14-00052 P1,AXL,1059.047999999988
UPS,RU-14-00052 P1,B2M,1545.0500000000102
UPS,RU-14-00052 P1,B3GAT1,2
UPS,RU-14-00052 P1,BATF,2
UPS,RU-14-00052 P1,BCAM,15
UPS,RU-14-00052 P1,BCL11A,19
UPS,RU-14-00052 P1,BCL11B,10
UPS,RU-14-00052 P1,BCL2,31
UPS,RU-14-00052 P1,BCL6,72
UPS,RU-14-00052 P1,BIM,30
UPS,RU-14-00052 P1,BIRC5,140
UPS,RU-14-00052 P1,BLNK,11
UPS,RU-14-00052 P1,BNC1,15
UPS,RU-14-00052 P1,BNIP3L,236
UPS,RU-14-00052 P1,BRAF,45
UPS,RU-14-00052 P1,BRCA1,33
UPS,RU-14-00052 P1,BRCA2,19
UPS,RU-14-00052 P1,BST1,28
UPS,RU-14-00052 P1,BST2,190
UPS,RU-14-00052 P1,BTLA,12
UPS,RU-14-00052 P1,BTN1A1,10
UPS,RU-14-00052 P1,BTN2A1,34
UPS,RU-14-00052 P1,BTN2A2,31
UPS,RU-14-00052 P1,BTN3A1,35
UPS,RU-14-00052 P1,BTN3A2,122
UPS,RU-14-00052 P1,BTN3A3,92.18800000000192
UPS,RU-14-00052 P1,BTNL2,11
UPS,RU-14-00052 P1,BTNL8,7
UPS,RU-14-00052 P1,BTNL9,21
UPS,RU-14-00052 P1,BUB1,56
UPS,RU-14-00052 P1,C10orf54,17
UPS,RU-14-00052 P1,C1orf210,8
UPS,RU-14-00052 P1,C5AR2,23
UPS,RU-14-00052 P1,CADM1,41
UPS,RU-14-00052 P1,CALR,1108
UPS,RU-14-00052 P1,CANX,352
UPS,RU-14-00052 P1,CASP3,71
UPS,RU-14-00052 P1,CASP8,69
UPS,RU-14-00052 P1,CCKBR,6
UPS,RU-14-00052 P1,CCL19,5
UPS,RU-14-00052 P1,CCL21,16
UPS,RU-14-00052 P1,CCL24,4
UPS,RU-14-00052 P1,CCL27,5
UPS,RU-14-00052 P1,CCL3,19
UPS,RU-14-00052 P1,CCL4,17
UPS,RU-14-00052 P1,CCL5,9
UPS,RU-14-00052 P1,CCL8,5
UPS,RU-14-00052 P1,CCNB1,123
UPS,RU-14-00052 P1,CCNB2,41
UPS,RU-14-00052 P1,CCR1,20
UPS,RU-14-00052 P1,CCR2,8
UPS,RU-14-00052 P1,CCR3,16
UPS,RU-14-00052 P1,CCR4,7
UPS,RU-14-00052 P1,CCR5,12
UPS,RU-14-00052 P1,CCR6,4
UPS,RU-14-00052 P1,CCR7,6
UPS,RU-14-00052 P1,CD101,13
UPS,RU-14-00052 P1,CD14,204
UPS,RU-14-00052 P1,CD151,96
UPS,RU-14-00052 P1,CD160,11
UPS,RU-14-00052 P1,CD163,248
UPS,RU-14-00052 P1,CD1D,3
UPS,RU-14-00052 P1,CD2,5
UPS,RU-14-00052 P1,CD200,29
UPS,RU-14-00052 P1,CD200R1,10
UPS,RU-14-00052 P1,CD207,8
UPS,RU-14-00052 P1,CD209,81
UPS,RU-14-00052 P1,CD22,28
UPS,RU-14-00052 P1,CD226,5
UPS,RU-14-00052 P1,CD24,106
UPS,RU-14-00052 P1,CD244,2
UPS,RU-14-00052 P1,CD247,15
UPS,RU-14-00052 P1,CD27,14
UPS,RU-14-00052 P1,CD274,14
UPS,RU-14-00052 P1,CD276,367
UPS,RU-14-00052 P1,CD28,26
UPS,RU-14-00052 P1,CD300A,36
UPS,RU-14-00052 P1,CD300E,15
UPS,RU-14-00052 P1,CD300LB,5
UPS,RU-14-00052 P1,CD300LF,8
UPS,RU-14-00052 P1,CD33,14
UPS,RU-14-00052 P1,CD37,30
UPS,RU-14-00052 P1,CD38,10
UPS,RU-14-00052 P1,CD3D,10
UPS,RU-14-00052 P1,CD3E,2
UPS,RU-14-00052 P1,CD3G,3
UPS,RU-14-00052 P1,CD4,76
UPS,RU-14-00052 P1,CD40,28
UPS,RU-14-00052 P1,CD40LG,11
UPS,RU-14-00052 P1,CD44,919
UPS,RU-14-00052 P1,CD46,122
UPS,RU-14-00052 P1,CD47,325.0599999999977
UPS,RU-14-00052 P1,CD48,21
UPS,RU-14-00052 P1,CD5,3
UPS,RU-14-00052 P1,CD52,16
UPS,RU-14-00052 P1,CD55,21
UPS,RU-14-00052 P1,CD59,444
UPS,RU-14-00052 P1,CD6,5
UPS,RU-14-00052 P1,CD68,96
UPS,RU-14-00052 P1,CD69,8
UPS,RU-14-00052 P1,CD7,1
UPS,RU-14-00052 P1,CD70,195
UPS,RU-14-00052 P1,CD72,24
UPS,RU-14-00052 P1,CD74,665.0270000000019
UPS,RU-14-00052 P1,CD79A,2
UPS,RU-14-00052 P1,CD80,21
UPS,RU-14-00052 P1,CD81,623
UPS,RU-14-00052 P1,CD82,95
UPS,RU-14-00052 P1,CD84,21
UPS,RU-14-00052 P1,CD86,37
UPS,RU-14-00052 P1,CD8B,11
UPS,RU-14-00052 P1,CD8a,15
UPS,RU-14-00052 P1,CD9,58
UPS,RU-14-00052 P1,CD96,5
UPS,RU-14-00052 P1,CD97,174
UPS,RU-14-00052 P1,CDC42SE1,206
UPS,RU-14-00052 P1,CDCA2,57
UPS,RU-14-00052 P1,CDCA3,87
UPS,RU-14-00052 P1,CDH1,3
UPS,RU-14-00052 P1,CDH11,377
UPS,RU-14-00052 P1,CDH17,12
UPS,RU-14-00052 P1,CDH2,41
UPS,RU-14-00052 P1,CDH3,19
UPS,RU-14-00052 P1,CDH5,17
UPS,RU-14-00052 P1,CDKN1A,76
UPS,RU-14-00052 P1,CDKN2A,2
UPS,RU-14-00052 P1,CDKN2C,54
UPS,RU-14-00052 P1,CDO1,7
UPS,RU-14-00052 P1,CEACAM1,5
UPS,RU-14-00052 P1,CENPA,80
UPS,RU-14-00052 P1,CHGA,2
UPS,RU-14-00052 P1,CHI3L1,561.0329999999958
UPS,RU-14-00052 P1,CHI3L2,5
UPS,RU-14-00052 P1,CIITA,35
UPS,RU-14-00052 P1,CLCA1,14
UPS,RU-14-00052 P1,CLCA2,6
UPS,RU-14-00052 P1,CLDN4,11
UPS,RU-14-00052 P1,CLDN7,15
UPS,RU-14-00052 P1,CLEC10A,7
UPS,RU-14-00052 P1,CLEC12A,2
UPS,RU-14-00052 P1,CLEC1B,15
UPS,RU-14-00052 P1,CLEC2D,6
UPS,RU-14-00052 P1,CLEC3B,71
UPS,RU-14-00052 P1,CLEC4A,25
UPS,RU-14-00052 P1,CLEC4D,24
UPS,RU-14-00052 P1,CLEC4E,16
UPS,RU-14-00052 P1,CLEC5A,13
UPS,RU-14-00052 P1,CLEC6A,8
UPS,RU-14-00052 P1,CLEC7A,35
UPS,RU-14-00052 P1,CLEC9A,3
UPS,RU-14-00052 P1,CLIP3,53
UPS,RU-14-00052 P1,CMKLR1,137
UPS,RU-14-00052 P1,CNKSR2,5
UPS,RU-14-00052 P1,CNR2,8
UPS,RU-14-00052 P1,CPD,67
UPS,RU-14-00052 P1,CRLF2,3
UPS,RU-14-00052 P1,CRTAM,15
UPS,RU-14-00052 P1,CSF1,90
UPS,RU-14-00052 P1,CSF1R,33
UPS,RU-14-00052 P1,CSF2RB,59
UPS,RU-14-00052 P1,CSF3,1
UPS,RU-14-00052 P1,CSPG4,188
UPS,RU-14-00052 P1,CST6,11
UPS,RU-14-00052 P1,CST7,13
UPS,RU-14-00052 P1,CSTB,406
UPS,RU-14-00052 P1,CTAG1B,4
UPS,RU-14-00052 P1,CTLA4,20
UPS,RU-14-00052 P1,CTNNB1,320
UPS,RU-14-00052 P1,CTSB,2485.0180000000037
UPS,RU-14-00052 P1,CTSG,9
UPS,RU-14-00052 P1,CTSL2,9
UPS,RU-14-00052 P1,CTSS,231
UPS,RU-14-00052 P1,CTSZ,740.0239999999976
UPS,RU-14-00052 P1,CX3CL1,8
UPS,RU-14-00052 P1,CX3CR1,12
UPS,RU-14-00052 P1,CXCL1,26
UPS,RU-14-00052 P1,CXCL10,13
UPS,RU-14-00052 P1,CXCL11,16
UPS,RU-14-00052 P1,CXCL13,3
UPS,RU-14-00052 P1,CXCL14,16
UPS,RU-14-00052 P1,CXCL2,57
UPS,RU-14-00052 P1,CXCL3,43
UPS,RU-14-00052 P1,CXCL9,23
UPS,RU-14-00052 P1,CXCR2,8
UPS,RU-14-00052 P1,CXCR3,13
UPS,RU-14-00052 P1,CXCR6,5
UPS,RU-14-00052 P1,CXCR7,169
UPS,RU-14-00052 P1,DAB1,18
UPS,RU-14-00052 P1,DAPK1,43
UPS,RU-14-00052 P1,DAZAP1,148
UPS,RU-14-00052 P1,DCHS1,68
UPS,RU-14-00052 P1,DCK,111
UPS,RU-14-00052 P1,DCT,1
UPS,RU-14-00052 P1,DDR1,45
UPS,RU-14-00052 P1,DEF6,19
UPS,RU-14-00052 P1,DEFB1,5
UPS,RU-14-00052 P1,DEFB4A,8
UPS,RU-14-00052 P1,DGKZ,56
UPS,RU-14-00052 P1,DIRAS3,32
UPS,RU-14-00052 P1,DOCK5,45
UPS,RU-14-00052 P1,DPP4,52
UPS,RU-14-00052 P1,DSC1,14
UPS,RU-14-00052 P1,DSC2,34
UPS,RU-14-00052 P1,DSG2,32
UPS,RU-14-00052 P1,DSG3,8
UPS,RU-14-00052 P1,DST,203
UPS,RU-14-00052 P1,DUSP1,287
UPS,RU-14-00052 P1,DUSP6,84
UPS,RU-14-00052 P1,EBAG9,34
UPS,RU-14-00052 P1,EBI3,1
UPS,RU-14-00052 P1,ECSCR,19
UPS,RU-14-00052 P1,EFEMP1,130
UPS,RU-14-00052 P1,EGF,6
UPS,RU-14-00052 P1,EGFR,283.06900000000314
UPS,RU-14-00052 P1,EGR2,32
UPS,RU-14-00052 P1,ELAV1,141
UPS,RU-14-00052 P1,ELF3,15
UPS,RU-14-00052 P1,EMILIN2,77
UPS,RU-14-00052 P1,EMR2,26
UPS,RU-14-00052 P1,ENAH,50
UPS,RU-14-00052 P1,ENTPD1,20
UPS,RU-14-00052 P1,EOMES,4
UPS,RU-14-00052 P1,EPCAM,11
UPS,RU-14-00052 P1,EPSTI1,54
UPS,RU-14-00052 P1,ERAP1,58
UPS,RU-14-00052 P1,ERBB2,43
UPS,RU-14-00052 P1,ESR1,23
UPS,RU-14-00052 P1,EZR,533
